immutableKey,approvedDirectImageUrl,approvedSourcePageUrl,exactVariantConfirmed,reviewer,evidenceNote
ca:designs-for-health-magnesium-glycinate-powder-26364451:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/04/Untitled-76.png,https://yourhealthbasket.co.uk/product/magnesium-glycinate-powder-150g-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-mito-pqq-97724532:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/MIT060_mito-pqq_100cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/mito-pqq-60-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-mitochondrial-nrg-18a2ee32:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/MHN120_mitochondrial-nrg_300cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/mitochondrial-nrg-120-caps-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-neumag-efa8c110:0,https://cdn11.bigcommerce.com/s-afe8c/products/16280/images/44945/Designs_for_Sport_NeuMag_Sport_90_Veg_Capsules__57073.1729268814.220.220.png?c=2,https://www.healthpalace.ca/designs-for-sport-neumag-sport-90-veg-capsules/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-neumag-sport-84e29c7e:0,https://cdn11.bigcommerce.com/s-afe8c/products/16280/images/44945/Designs_for_Sport_NeuMag_Sport_90_Veg_Capsules__57073.1729268814.220.220.png?c=2,https://www.healthpalace.ca/designs-for-sport-neumag-sport-90-veg-capsules/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-omegavail-hi-po-8fec68f0:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/OPO060_omegavail-hi-po_250cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/omegavail-hi-po-60-softgels-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-omegavail-synergy-642547cb:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/04/OVS180_omegavail-synergy_500cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/omegavail-synergy-180-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-pharmagaba-28264d9c:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/sp662_s01_vf52a13e6b3347f0a7446cf06fdc171dc09a2b051.png,https://yourhealthbasket.co.uk/product/pharmagaba-250-60-veg-caps-thorne/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-plant-enzyme-digestive-formula-4f00350e:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/PEF090_plant-enzyme-digestive-formula_100cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/plant-enzyme-digestive-formula-90-vegetable-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-probiotic-supreme-df-b428f3ab:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/PROS60_probiotic-supreme-df_100cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/probiotic-supreme-df-60-caplets-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-quercetin-nettles-92d28d50:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/06/QUA100_quercetin-ascorbate_8oz_watermark_product-image.png,https://yourhealthbasket.co.uk/product/quercetin-nettles-90-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-resveratrol-supreme-d42cb614:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/04/RVS060_resveratrol-supreme_150cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/resveratrol-supreme-60-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-s-acetyl-glutathione-synergy-11ef13ea:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/SAG060_s-acetyl-glutathione-synergy_150cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/s-acetyl-glutathione-synergy-60-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-sensitol-f0c152cc:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/SEN120_sensitol_300cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/sensitol-120-vegetarian-capsules-designs-for-health-soi/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-stellar-c-75a5ea51:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/04/STC090_stellar-c_250cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/stellar-c-90-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-taurine-e54e41f0:0,https://yourhealthbasket.co.uk/wp-content/uploads/2024/08/t1.png,https://yourhealthbasket.co.uk/product/taurine-1000-mg-120-caps-vital-nutrients/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-thyroid-synergy-7141b995:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/THS120_thyroid-synergy_250cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/thyroid-synergy-120-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-twice-daily-multi-21312ea4:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/Untitled-259.png,https://yourhealthbasket.co.uk/product/twice-daily-multi-120-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-whole-body-collagen-4eebf052:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/04/WBC390_whole-body-collagen_1500cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/whole-body-collagen-powder-390g-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-xanthomega-krill-oil-bdcd10d6:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/XOS060_XanthOmega-Krill-Oil_150cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/xanthomega-krill-oil-60-softgels-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:designs-for-health-zinc-supreme-23dc0da5:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/ZNP090_zinc-supreme_250cc_watermark_product-image.png,https://yourhealthbasket.co.uk/product/zinc-supreme-90-vegetarian-capsules-designs-for-health/,false,manual-audit,Manually audited CA product image
ca:ecotrend-adrnl-support-4acbe540:0,https://cdn11.bigcommerce.com/s-afe8c/products/16103/images/42538/Adeva_Adrnl_Support_60_Capsules__91834.1698865296.220.220.jpg?c=2,https://www.healthpalace.ca/adeeva-adrnl-support-60-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-after-sun-spray-f5ae0fad:0,https://hyalogic.com/wp-content/uploads/2020/01/After-Sun-Spray-Front.png,https://hyalogic.com/product/after-sun-spray/,false,manual-audit,Manually audited CA product image
ca:ecotrend-allergies-tablets-ccf505d7:0,https://cdn11.bigcommerce.com/s-afe8c/products/8458/images/50380/Homeocan_Real_Relief_All_Alleries_60_Tablets__74300.1779902923.220.220.png?c=2,https://www.healthpalace.ca/homeocan-real-relief-all-allergies-60-tablets/,false,manual-audit,Manually audited CA product image
ca:ecotrend-biome-baby-probiotic-8427c487:0,https://activatedprobiotics.com.au/wp-content/uploads/2022/05/AP_Baby_1024_sh.png,https://activatedprobiotics.com.au/products/biome-baby-probiotic/,false,manual-audit,Manually audited CA product image
ca:ecotrend-biome-dental-probiotic-a98965be:0,https://activatedprobiotics.com.au/wp-content/uploads/2025/08/AP-Dental-sachet.png,https://activatedprobiotics.com.au/products/biome-dental-probiotic/,false,manual-audit,Manually audited CA product image
ca:ecotrend-biome-her-probiotic-e54a65e4:0,https://activatedprobiotics.com.au/wp-content/uploads/2021/09/AP_Her_1024_sh.png,https://activatedprobiotics.com.au/products/biome-her-probiotic/,false,manual-audit,Manually audited CA product image
ca:ecotrend-body-burn-218cd2ba:0,https://cdn11.bigcommerce.com/s-afe8c/products/16105/images/42549/Adeva_Body_Burn_90_Capsules__14090.1698945412.220.220.jpg?c=2,https://www.healthpalace.ca/adeeva-body-burn-90-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-cough-and-cold-050a1646:0,https://cdn11.bigcommerce.com/s-afe8c/products/8502/images/39939/Homeocan_Cough_Cold_Phytux_Combination_Pellets_4g__23609.1672332991.220.220.jpg?c=2,https://www.healthpalace.ca/homeocan-phytux-combination-cough-cold-pellets-4g/,false,manual-audit,Manually audited CA product image
ca:ecotrend-creatine-38c645d1:0,http://arcwell.ca/cdn/shop/files/website-creatine-500g-01.webp?v=1739665044,https://arcwell.ca/products/creatine/,false,manual-audit,Manually audited CA product image
ca:ecotrend-curaprox-toothbrush-57495669:0,http://smithspharmacy.ca/cdn/shop/files/13376134-1-2T_114610ec-0265-4bb4-a97c-a70dc60585ce.jpg?v=1722370430,https://smithspharmacy.ca/products/7612412423013/,false,manual-audit,Manually audited CA product image
ca:ecotrend-curaprox-toothbrush-smart-d4160aeb:0,http://smithspharmacy.ca/cdn/shop/files/13376134-1-2T_114610ec-0265-4bb4-a97c-a70dc60585ce.jpg?v=1722370430,https://smithspharmacy.ca/products/7612412423013/,false,manual-audit,Manually audited CA product image
ca:ecotrend-devigest-90-s-81f4e52a:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9926_devigest-180-1.png,https://yourhealthbasket.co.uk/product/devigest-ads-90-caps-arthur-andrew-medical/,false,manual-audit,Manually audited CA product image
ca:ecotrend-dream-on-ccab60c1:0,https://cdn11.bigcommerce.com/s-afe8c/products/16558/images/47617/Provita_Dream-On_60_Capsules__51101.1756152771.220.220.png?c=2,https://www.healthpalace.ca/provita-dream-on-60-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-facial-cleanser-980e40ed:0,https://hyalogic.com/wp-content/uploads/2019/12/Facial-Cleanser-Front.png,https://hyalogic.com/product/facial-cleanser/,false,manual-audit,Manually audited CA product image
ca:ecotrend-facial-relax-serum-d3abe74e:0,https://hyalogic.com/wp-content/uploads/2019/12/Facial-Relax-Combo.png,https://hyalogic.com/product/facial-relax-serum/,false,manual-audit,Manually audited CA product image
ca:ecotrend-facial-toner-d13c800c:0,https://hyalogic.com/wp-content/uploads/2019/12/Facial-Toner-Front.png,https://hyalogic.com/product/facial-toner/,false,manual-audit,Manually audited CA product image
ca:ecotrend-fragrance-free-facial-cleanser-3226d1d2:0,http://www.refreshbotanicals.com/cdn/shop/files/CleansersUpgrade-02.jpg?v=1738231992,https://refreshbotanicals.com/products/fragrance-free-facial-cleanser/,false,manual-audit,Manually audited CA product image
ca:ecotrend-ha-facial-cream-3bb03cfb:0,https://hyalogic.com/wp-content/uploads/2019/10/HA19-HA-Facial-Cream_Combo.png,https://hyalogic.com/product/ha-facial-cream/,false,manual-audit,Manually audited CA product image
ca:ecotrend-ha-facial-mist-8d55d405:0,https://hyalogic.com/wp-content/uploads/2019/10/HA19-HA-Facial-Mist_Combo.png,https://hyalogic.com/product/ha-facial-mist/,false,manual-audit,Manually audited CA product image
ca:ecotrend-heavy-metal-detox-5df90d18:0,https://cdn11.bigcommerce.com/s-afe8c/products/16556/images/47605/Provita_Heavy_Metal_Detox_90_Capsules__05194.1755896440.220.220.png?c=2,https://www.healthpalace.ca/provita-heavy-metal-detox-90-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-immuno-detox-prime-7f22fb72:0,https://cdn11.bigcommerce.com/s-afe8c/products/16111/images/42575/Adeva_Immuno-Detox_Prime_60_Capsules__56185.1699120240.220.220.jpg?c=2,https://www.healthpalace.ca/adeeva-immuno-detox-prime-60-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-kids-0-9-pain-and-fever-26dccc48:0,https://cdn11.bigcommerce.com/s-afe8c/products/8444/images/20148/Homeocan_Kids_Pain_Fever_0-9_25_Ml__05417.1516753213.220.220.jpg?c=2,https://www.healthpalace.ca/homeocan-kids-0-9-pain-fever-25-ml/,false,manual-audit,Manually audited CA product image
ca:ecotrend-magnesium-threonate-cfca7b58:0,https://cdn11.bigcommerce.com/s-afe8c/products/16152/images/43231/NFH_Magnesium_L-Threonate_SAP_90_Capsules__68712.1711647574.220.220.png?c=2,https://www.healthpalace.ca/nfh-magnesium-l-threonate-sap-90-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-neprinol-afd-90-s-ce896568:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/90-caps.png,https://yourhealthbasket.co.uk/product/neprinol-afd-90-capsules-arthur-andrew-medical/,false,manual-audit,Manually audited CA product image
ca:ecotrend-osteomax-forte-e3975061:0,https://cdn11.bigcommerce.com/s-afe8c/products/16561/images/47644/Provita_OsteoMax_Forte_60_Capsules__52376.1756488713.220.220.png?c=2,https://www.healthpalace.ca/provita-osteomax-forte-60-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-real-berberine-adc58c62:0,https://cdn11.bigcommerce.com/s-afe8c/products/16505/images/47368/LeafSource_Real_Berberine_90_Veg_Capsules__46233.1755276490.220.220.png?c=2,https://www.healthpalace.ca/leafsource-real-berberine-90-veg-capsules/,false,manual-audit,Manually audited CA product image
ca:ecotrend-retinol-renewing-serum-ebec9a17:0,https://hyalogic.com/wp-content/uploads/2019/12/Retinol-Renewing-Combo.png,https://hyalogic.com/product/retinol-renewing-serum/,false,manual-audit,Manually audited CA product image
ca:ecotrend-rosehip-oil-ad09c544:0,http://www.refreshbotanicals.com/cdn/shop/files/fragrance-free-cleanser-catalogue-07-1.webp?v=1723020989,https://refreshbotanicals.com/products/rosehip-oil/,false,manual-audit,Manually audited CA product image
ca:ecotrend-scar-serum-e4aac835:0,https://hyalogic.com/wp-content/uploads/2019/12/Scar-Gel-Combo.png,https://hyalogic.com/product/scar-serum/,false,manual-audit,Manually audited CA product image
ca:ecotrend-serretia-60-s-0e4f5ef4:0,https://yourhealthbasket.co.uk/wp-content/uploads/2024/03/sps.png,https://yourhealthbasket.co.uk/product/serretia-60-caps-arthur-andrew-medical/,false,manual-audit,Manually audited CA product image
ca:ecotrend-skin-perfecting-lotion-31ae8e85:0,https://hyalogic.com/wp-content/uploads/2019/10/HA19-Skin-Perfecting_Combo.png,https://hyalogic.com/product/skin-perfecting-lotion/,false,manual-audit,Manually audited CA product image
ca:ecotrend-stem-cell-face-serum-f02034ba:0,https://hyalogic.com/wp-content/uploads/2019/12/Stem-Cell-Serum-Combo.png,https://hyalogic.com/product/stem-cell-face-serum/,false,manual-audit,Manually audited CA product image
ca:ecotrend-syntol-90-s-864f9609:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9927_6ba5d2b8-5102-4d40-b4f6-5a1104432df9-358-358-1.png,https://yourhealthbasket.co.uk/product/syntol-amd-90-caps-arthur-andrew-medical/,false,manual-audit,Manually audited CA product image
ca:ecotrend-vitality-green-mix-22149400:0,http://domatcha.com/cdn/shop/files/USA_DoMatcha_HealthyBlends_Vitality_Tin_2.82oz-removebg-preview_1_1.png?v=1731484497,https://domatcha.com/products/vitality-green-mix/,false,manual-audit,Manually audited CA product image
ca:ecotrend-whisk-stand-5cd3ab26:0,http://domatcha.com/cdn/shop/products/DoMatcha-Website-Product_Images_270x287_2023_013.png?v=1712044575,https://domatcha.com/products/whisk-stand/,false,manual-audit,Manually audited CA product image
ca:ecotrend-wow-stick-case-12-6dfd9a1d:0,http://smithspharmacy.ca/cdn/shop/files/NWS_1100x_69c1d755-4c6c-4bff-a579-fd577e091f26.webp?v=1777408939,https://smithspharmacy.ca/products/20810648001918/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-5-mushroom-tincture-81135d54:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/5-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-5-mushroom-tincture-81135d54:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/5-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-5-mushroom-tincture-81135d54:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/5-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-allergy-ease-tincture-921fcf7b:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/allergy-ease-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-allergy-ease-tincture-921fcf7b:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/allergy-ease-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-allergy-ease-tincture-921fcf7b:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/allergy-ease-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-ashwagandha-tincture-e82395a5:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/ashwagandha-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-ashwagandha-tincture-e82395a5:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/ashwagandha-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-ashwagandha-tincture-e82395a5:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/ashwagandha-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-bee-pollen-dried-86edb92c:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/bee-pollen-dried/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-bee-pollen-dried-86edb92c:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/bee-pollen-dried/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-bio-shield-tincture-3c00cafe:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/bio-shield-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-bio-shield-tincture-3c00cafe:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/bio-shield-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-chaga-mushroom-tincture-f97038d3:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/chaga-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-chaga-mushroom-tincture-f97038d3:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/chaga-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-chaga-mushroom-tincture-f97038d3:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/chaga-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-chlorella-powder-organic-b87bb284:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/chlorella-powder-organic/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-chlorella-powder-organic-b87bb284:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/chlorella-powder-organic/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-cilantro-tincture-79390941:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/cilantro-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-cilantro-tincture-79390941:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/cilantro-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-cordyceps-mushroom-tincture-1bae684f:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/cordyceps-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-cordyceps-mushroom-tincture-1bae684f:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/cordyceps-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-cordyceps-mushroom-tincture-1bae684f:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/cordyceps-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-digestive-harmony-tincture-f7adbc38:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/digestive-harmony-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-digestive-harmony-tincture-f7adbc38:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/digestive-harmony-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-digestive-harmony-tincture-f7adbc38:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/digestive-harmony-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-elderberry-syrup-d11d9f97:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/elderberry-syrup/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-elderberry-syrup-d11d9f97:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/elderberry-syrup/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-feel-calm-tincture-926955c8:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/feel-calm-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-feel-calm-tincture-926955c8:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/feel-calm-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-feel-calm-tincture-926955c8:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/feel-calm-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-green-power-blend-1e416c66:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/green-power-blend/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-green-power-blend-1e416c66:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/green-power-blend/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-herbal-bitters-tincture-fe37ff85:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/herbal-bitters-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-herbal-bitters-tincture-fe37ff85:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/herbal-bitters-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-immune-depth-tincture-3813ad11:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/immune-depth-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-immune-depth-tincture-3813ad11:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/immune-depth-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-klear-kidney-tincture-3cd49021:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/klear-kidney-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-klear-kidney-tincture-3cd49021:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/klear-kidney-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-parasite-purge-tincture-0da6260a:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/parasite-purge-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-parasite-purge-tincture-0da6260a:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/parasite-purge-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-parasite-purge-tincture-0da6260a:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/parasite-purge-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-passionflower-tincture-a3a1205c:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/passionflower-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-reishi-mushroom-tincture-fd451d20:0,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/reishi-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-reishi-mushroom-tincture-fd451d20:1,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/reishi-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:harmonic-arts-reishi-mushroom-tincture-fd451d20:2,https://harmonicarts.ca/cdn/shop/t/198/assets/default-social-share.jpg?v=21136,https://harmonicarts.ca/products/reishi-mushroom-tincture/,false,manual-audit,Manually audited CA product image
ca:mediherb-chaste-tree-458c208b:0,https://yourhealthbasket.co.uk/wp-content/uploads/2026/03/Screenshot-2026-03-31-091106.png,https://yourhealthbasket.co.uk/product/chaste-tree-90-tablets-mediherb/,false,manual-audit,Manually audited CA product image
ca:mediherb-garlic-1ba6e9ee:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/8585.jpg,https://yourhealthbasket.co.uk/product/garlic-8250mg-60-tabs-lamberts/,false,manual-audit,Manually audited CA product image
ca:mediherb-silymarin-bd2bcfd1:0,http://purepharmacy.com/cdn/shop/products/9326434012640.jpg?v=1585815587,https://purepharmacy.com/products/mediherb-silymarin-60tabs,false,manual-audit,Manually audited CA product image
ca:metagenics-bone-builder-plus-fe536ceb:0,https://cdn11.bigcommerce.com/s-afe8c/products/7160/images/48980/Metagenics_Bone_Builder_Plus_90_Capsules__65359.1767905991.220.220.jpg?c=2,https://www.healthpalace.ca/metagenics-bone-builder-plus-90-capsules/,false,manual-audit,Manually audited CA product image
ca:metagenics-bone-builder-plus-fe536ceb:1,https://cdn11.bigcommerce.com/s-afe8c/products/8201/images/48977/Metagenics_Bone_Builder_Plus_180_Capsules__64131.1767905394.220.220.jpg?c=2,https://www.healthpalace.ca/metagenics-bone-builder-plus-180-capsules/,false,manual-audit,Manually audited CA product image
ca:metagenics-estrovera-72f813f3:1,https://cdn11.bigcommerce.com/s-afe8c/products/6520/images/49669/Metagenics_Estrovera_90_Tablets__83656.1774989787.220.220.jpg?c=2,https://www.healthpalace.ca/metagenics-estrovera-90-tablets/,false,manual-audit,Manually audited CA product image
